Order #,Purchase Date,Day,Marketplace Seller,Seller_Raw,Attribute Set,Name,SKU,Qty Ordered,Item Price,Row Total,Discount Amount,Value After Discounts,Coupon Code,Customer Region,Payment Method
2006397252,2026-09-24 13:08:43,Sep 24,raneen,raneen,Mattress,غطاء مرتبة ميلتون قطيفة المأمون، 120 سم - ابيض,TX1015163WIT,1.0,449.0,449.0,22.45,426.55,Tex200,المنيا,Cash On Delivery
2006397252,2026-09-24 13:08:43,Sep 24,raneen,raneen,Pillows,خدادية فريش بلس مايكروفايبر ناعم المأمون، 60×45 سم، 1000 جرام - ابيض,TX1102203WIT,2.0,439.0,878.0,43.9,834.1,Tex200,المنيا,Cash On Delivery
2006397243,2026-09-24 13:07:34,Sep 24,raneen,raneen,Water Heaters,سخان غاز اريستون، 10 لتر، مزود بمدخنه، SPEED EVO 10 NG - ابيض,EL1136211WIT,1.0,5679.0,5679.0,283.95,5395.05,LA400,القاهرة,Cash On Delivery
2006397231,2026-09-24 13:02:45,Sep 24,raneen,raneen,Air Coolers,مبرد هواء تربو ميكانيكال فريش، 40 لتر، FA-T40M - اسود,EL1116285BLK,1.0,3714.0,3714.0,185.7,3528.3,LA400,القاهرة,Cash On Delivery
2006397228,2026-09-24 13:01:56,Sep 24,raneen,raneen,Mattress,مرتبة سرير سوست متصلة سامبا الدورا، طول 195 سم، ارتفاع 23 سم,TX1069836WI2,1.0,3099.0,3099.0,154.95,2944.05,TEX200,الجيزة,Cash On Delivery
2006397222,2026-09-24 13:01:31,Sep 24,raneen,raneen,Bowl,طقم بولة زجاج ريان، 6 قطع، غطاء بلاستيك، 14 سم - شفاف اوف وايت,HO1155971OFW,1.0,154.0,154.0,0.0,154.0,,القاهرة,Paymob Wallet
2006397216,2026-09-24 12:59:33,Sep 24,raneen,raneen,Dinnerware,طقم عشاء بلاستيك الوطنية، 47 قطعة - رمادي,HO1145044GY1,4.0,1199.0,4796.0,0.0,4796.0,,القاهرة,valU
2006397204,2026-09-24 12:58:29,Sep 24,raneen,raneen,Cleaning Tools &amp; Supplies,جاروف بلاستيك باليد الهلال والنجمة الفضية، 79×24 سم - فوشيا رمادي,HO1023383FC3,1.0,106.0,106.0,5.3,100.7,kch200,الأسكندرية,valU
2006397204,2026-09-24 12:58:29,Sep 24,raneen,raneen,Cleaning Tools &amp; Supplies,باسكت قمامة بلاستيك بغطاء متحرك الهدى، 20 لتر - رمادي اسود,HO1145752OL1,1.0,100.0,100.0,5.0,95.0,kch200,الأسكندرية,valU
2006397204,2026-09-24 12:58:29,Sep 24,raneen,raneen,Iron Tables,ترابيزة مكواة معدن قابلة للطي لابوار، 90×40×163 سم - متعدد الالوان,HO1140942MT3,1.0,999.0,999.0,49.95,949.05,kch200,الأسكندرية,valU
2006397198,2026-09-24 12:56:12,Sep 24,raneen,raneen,Fans,ATA مروحة ستاند، 18 بوصة، 3 سرعات، 3 ريشة، S1801 - اسود,EL1018813BLK,1.0,855.0,855.0,0.0,855.0,,الجيزة,Cash On Delivery
2006397192,2026-09-24 12:53:44,Sep 24,raneen,raneen,Kitchen Accessories,غطاء غسالة فوق اوتوماتيك ستان العالمية، 16/15/14 كجم - احمر اسود,HO1025082RD1,1.0,250.0,250.0,0.0,250.0,TEX200,القاهرة,Cash On Delivery
2006397192,2026-09-24 12:53:44,Sep 24,raneen,raneen,Bedding,دفاية فرو ساراتوجا سادة، 210×240 سم ، 1500 جرام تقريباً,TX1065289MV3,1.0,279.0,279.0,13.95,265.05,TEX200,القاهرة,Cash On Delivery
2006397192,2026-09-24 12:53:44,Sep 24,raneen,raneen,Bedding,دفاية فرو ساراتوجا، 210×240 سم ، 1500 جرام - موف,TX1065289MV2,1.0,279.0,279.0,13.95,265.05,TEX200,القاهرة,Cash On Delivery
2006397192,2026-09-24 12:53:44,Sep 24,raneen,raneen,Bedding,دفاية فرو ساراتوجا، 210×240 سم ، 1500 جرام - أحمر داكن,TX1065289DRD,1.0,279.0,279.0,13.95,265.05,TEX200,القاهرة,Cash On Delivery
2006397192,2026-09-24 12:53:44,Sep 24,raneen,raneen,Bedding,دفاية فرو ساراتوجا، 210×240 سم ، 1500 جرام - موف,TX1065289MV3,1.0,279.0,279.0,13.95,265.05,TEX200,القاهرة,Cash On Delivery
2006397192,2026-09-24 12:53:44,Sep 24,raneen,raneen,Bedding,دفاية فرو ساراتوجا، 210×240 سم ، 1500 جرام - كاشمير,TX1065289KSH,1.0,279.0,279.0,13.95,265.05,TEX200,القاهرة,Cash On Delivery
2006397186,2026-09-24 12:53:09,Sep 24,MP,aeroegy,Chairs Cover,كفر كنبة بتصميم متداخل انترلوك، مقاس كبير جامبو، 3 مقعد - رمادي,aeroegy-1004,2.0,618.0,1236.0,0.0,1236.0,,القاهرة,Cash On Delivery
2006397186,2026-09-24 12:53:09,Sep 24,raneen,raneen,Fans,مروحة ستاند زادا،18 بوصة،3 سرعات، ZSF182 - اسود,EL1046741BLK,1.0,999.0,999.0,0.0,999.0,,القاهرة,Cash On Delivery
2006397186,2026-09-24 12:53:09,Sep 24,MP,craftfurniture,Center Table,ترابيزة وسط، خشب أم دي أف، 120×40×60 - بني,MZCTABLE2BRW-craftfurniture,1.0,1499.0,1499.0,0.0,1499.0,,القاهرة,Cash On Delivery
2006397177,2026-09-24 12:50:19,Sep 24,MP,lightcart,Storage &amp; Organization,شنطة عربة تسوق بعجل قابلة للطي مع إطار معدني متين للمشتريات والخضروات، حقيبة سوق محمولة وعملية (ألوان متعددة عشوائية),RAN-3QJEDAF,1.0,577.0,577.0,28.85,548.15,KCH200,القاهرة,Cash On Delivery
2006397177,2026-09-24 12:50:19,Sep 24,raneen,raneen,Kettles,غلاية مياه كهربائية ستانلس ستيل سيلكت، 1.5 لتر، 1500 وات - اسود فضي,EL1137877BNS,1.0,209.0,209.0,0.0,209.0,KCH200,القاهرة,Cash On Delivery
2006397174,2026-09-24 12:49:50,Sep 24,MP,woodrate,Shoe Rack,جزامة شيب بورد، 97×80×32 سم، 3 ارفف، 2 دلفة - بيج,SH-V-2-Woodrate,1.0,1499.0,1499.0,0.0,1499.0,,الأسكندرية,valU
2006397174,2026-09-24 12:49:50,Sep 24,raneen,raneen,TV Table,ترابيزة تلفاز خشب شيب بورد، 120×30×44 سم، 1 دلفة، 2 رف جانبي - بيج ابيض,HO1124251BNW,1.0,1599.0,1599.0,0.0,1599.0,,الأسكندرية,valU
2006397174,2026-09-24 12:49:50,Sep 24,MP,moblianamodel,Sofa,ركنة شكل ال خشب زان، قماش قطيفه،2 خدادية، 280x85x180 سم - بيج,MOBMA311,1.0,12999.0,12999.0,0.0,12999.0,,الأسكندرية,valU
2006397171,2026-09-24 12:49:38,Sep 24,raneen,raneen,Microwaves &amp; Ovens,ميكروويف بشواية تورنيدو، 25 لتر، 900 وات، MOM-C25BBE-BK - اسود,EL1094257BLK,1.0,7391.0,7391.0,369.55,7021.45,La400,القاهرة,Credit/Debit Card
2006397165,2026-09-24 12:46:53,Sep 24,raneen,raneen,Televisions,تلفزيون سمارت توشيبا، 32 بوصة، FHD، LED، بدون اطار، رسيفر داخلي، 32V35RP - اسود,EL1149715BLK,1.0,8399.0,8399.0,300.0,8099.0,tv300,القاهرة,Aman
4000169069,2026-09-24 12:44:17,Sep 24,raneen,raneen,Water Heaters,"Zanussi ZYE05031WN Electric Water Heater, LED Display, 50 Liters - White",EL1101598WIT,1.0,4199.0,4199.0,209.95,3989.05,LA400,القاهرة,Credit/Debit Card
2006397159,2026-09-24 12:42:36,Sep 24,MP,linesleep,Bedding,لحاف سرير شتوي من المايكروفايبر، لحاف فايبر بديل للريش، لحاف، 180×220 سم- كحلي,quilt182SH-linesleep,1.0,655.0,655.0,0.0,655.0,,أسيوط,Cash On Delivery
2006397156,2026-09-24 12:42:05,Sep 24,MP,alsorgy,Mobile Phones,نوكيا 5310 TA-1212 بشريحتين اتصال، 2.4 بوصة، 16 ميجابايت، 8 ميجابايت رام، شبكة الجيل الرابع ال تي اي - اسود واحمر,nokia5310-black-alsorgy,1.0,799.0,799.0,0.0,799.0,,القاهرة,Bank Misr Installments
2006397147,2026-09-24 12:38:14,Sep 24,MP,elbetar,Refrigerators &amp; Freezers,ديب فريزر رأسي نوفروست بيكو، 404 لتر، 8 ادراج، RFNE448E35XB - فضي,7278440598SLV-conf-elbetar,1.0,36889.0,36889.0,0.0,36889.0,,القليوبية,Cash On Delivery
2006397141,2026-09-24 12:35:38,Sep 24,raneen,raneen,Televisions,"تلفزيون سمارت سامسونج، 50 بوصة، LED، UHD، ريسيفر داخلي, UA50U8000HUXEG - اسود",EL1147147BLK,1.0,18799.0,18799.0,300.0,18499.0,tv300,القاهرة,Aman
2006397138,2026-09-24 12:34:25,Sep 24,MP,lifecare,Kitchen Accessories,شماعات تعليق على الباب من ناندي - قطعتين - معدن أسود,RAN-R9U24SH,1.0,127.0,127.0,0.0,127.0,,القاهرة,Cash On Delivery
2006397138,2026-09-24 12:34:25,Sep 24,MP,homedecoration,Desks,مكتب خشب كونتر و معدن، 120x60x75 سم - اسود بيج,YMHIDK103BNB,1.0,3550.0,3550.0,0.0,3550.0,,القاهرة,Cash On Delivery
2006397135,2026-09-24 12:32:49,Sep 24,raneen,raneen,Activities &amp; Books,لعبة مكياج بلاستيك للبنات، 3 دور - متعدد الالوان,TY1109980MC1,1.0,200.0,200.0,20.0,180.0,TOY150,القاهرة,Souhoola
2006397135,2026-09-24 12:32:49,Sep 24,raneen,raneen,Nursery Furniture &amp; Decor,لعبة زحليقة بلاستيك للاطفال، 3 درجات - اصفر بنفسجي,TY1101828RNO,1.0,499.0,499.0,49.9,449.1,TOY150,القاهرة,Souhoola
2006397132,2026-09-24 12:32:27,Sep 24,raneen,raneen,Office Chairs,كرسي مكتب معدن عالي ظهر شبك، هيدروليك، مسند فيبر، 5 عجلات، 120×45×50 سم - اسود,HO1139738BLK,2.0,1599.0,3198.0,500.0,2698.0,OFF500,الجيزة,Cash On Delivery
2006397123,2026-09-24 12:31:02,Sep 24,raneen,raneen,Kitchenware,طقم برطمان توابل زجاج بغطاء بلاستيك، 15 قطعة، 120 مل، مزود بقمع تعبئة - اسود,HO1110579BLK,1.0,150.0,150.0,7.5,142.5,KCH200,القاهرة,Credit/Debit Card
2006397114,2026-09-24 12:28:49,Sep 24,raneen,raneen,Refrigerators &amp; Freezers,ثلاجة ديفروست زانوسي، 320 لتر، ZRA32103XA - فضي,EL1107448DSL,1.0,12899.0,12899.0,0.0,12899.0,,القاهرة,Aman
2006397111,2026-09-24 12:26:05,Sep 24,MP,craftfurniture,TV Table,"ترابيزة تلفزيون خشب ام دي اف, 200x30x35 سم - ابيض بني",VC-TV-23,1.0,3649.0,3649.0,0.0,3649.0,,القاهرة,Cash On Delivery
4000169066,2026-09-24 12:25:30,Sep 24,MP,lotus,Perfumes,Avon Wish Of Love - EDT- For Women- 50ml,RAN-QPW2GCX,1.0,519.0,519.0,0.0,519.0,,القاهرة,Aman
4000169066,2026-09-24 12:25:30,Sep 24,MP,carina,Underwear’s,Pack of 3 Colored Brief Panties,56609-99-XL,1.0,225.0,225.0,0.0,225.0,,القاهرة,Aman
4000169066,2026-09-24 12:25:30,Sep 24,MP,lotus,Perfumes,Avon Far Away Shine - EDP - For Women - 50ml,RAN-P2HE4CN,1.0,629.0,629.0,0.0,629.0,,القاهرة,Aman
4000169066,2026-09-24 12:25:30,Sep 24,MP,lotus,Perfumes,Avon Perceive - EDT - For Men - 100ml,RAN-MWH2QHZ,1.0,629.0,629.0,0.0,629.0,,القاهرة,Aman
2006397105,2026-09-24 12:22:58,Sep 24,raneen,raneen,Action Toys,لعبة مسدس مياه بلاستيك للاطفال، 34 سم - متعدد الالوان,TY1149329MC1,2.0,60.0,120.0,12.0,108.0,TOY150,الجيزة,Cash On Delivery
2006397105,2026-09-24 12:22:58,Sep 24,raneen,raneen,Action Toys,لايف جاكيت للأطفال بلاستيك فالمر، مقاس 17 - اصفر,TY1129998YLW,2.0,60.0,120.0,12.0,108.0,TOY150,الجيزة,Cash On Delivery
2006397105,2026-09-24 12:22:58,Sep 24,raneen,raneen,Action Toys,طقم جردل بحر بلاستيك للاطفال فارو بلاست، 7 قطع - متعدد الالوان,TY1084259RD1,1.0,70.0,70.0,7.0,63.0,TOY150,الجيزة,Cash On Delivery
2006397102,2026-09-24 12:19:40,Sep 24,raneen,raneen,Televisions,"تلفزيون سمارت سامسونج، 50 بوصة، LED، UHD، ريسيفر داخلي, UA50U8000HUXEG - اسود",EL1147147BLK,1.0,18799.0,18799.0,300.0,18499.0,TV300,الشرقية,Aman
2006397096,2026-09-24 12:16:07,Sep 24,raneen,raneen,Washers &amp; Dryer,غسالة أوتوماتيك بيرلاماكس زانوسي، 8 كجم، تحميل امامى، 1200 لفة، ZWF8240SS6 - فضي,EL1134557SLV,1.0,16999.0,16999.0,400.0,16599.0,LA400,سوهاج,Aman
2006397093,2026-09-24 12:15:50,Sep 24,raneen,raneen,Towels,طقم فوط قطن جكار السعادة، 4 قطع، 55×100 سم، 300 جرام تقريبا - متعدد الالوان,TX1149268MC1,1.0,539.0,539.0,26.95,512.05,TEX200,القاهرة,Cash On Delivery
2006397093,2026-09-24 12:15:50,Sep 24,raneen,raneen,Cleaning Tools &amp; Supplies,طبق غسيل بلاستيك الهلال والنجمة، 35 سم - احمر,HO1116860RED,1.0,55.0,55.0,0.0,55.0,TEX200,القاهرة,Cash On Delivery
2006397093,2026-09-24 12:15:50,Sep 24,raneen,raneen,Drinkware,زجاجة مياه زجاج، 1 لتر - شفاف بني فاتح,HO1152328LBR,1.0,75.0,75.0,0.0,75.0,TEX200,القاهرة,Cash On Delivery
2006397090,2026-09-24 12:14:12,Sep 24,MP,coktailstore,Vacuum Cleaners,مكنسة كهربائية محمولة لاسلكية بقوة 120 واط، شحن، أسود,RAN-K7FRT2D,1.0,999.0,999.0,0.0,999.0,,الجيزة,Cash On Delivery
2006397087,2026-09-24 12:13:57,Sep 24,raneen,raneen,Kitchen Accessories,طقم مشبك بلاستيك باسوني بلاست، 12 قطعة، 6 سم - متعدد الالوان,HO1112761MC1,2.0,32.0,64.0,0.0,64.0,,الجيزة,Cash On Delivery
2006397087,2026-09-24 12:13:57,Sep 24,raneen,raneen,Water Filters,فلتر تانك برو، ديجيتال، 6 وظائف تنقية - اسود,HO1121193BLK,1.0,2114.0,2114.0,0.0,2114.0,,الجيزة,Cash On Delivery
2006397075,2026-09-24 12:05:41,Sep 24,raneen,raneen,Home &amp; Balcony Essentials,جزامة بلاستيك بأرجل، 4 رف، 70×31×49 سم - بني بيج,HO1145864BR1,1.0,200.0,200.0,10.0,190.0,KCH200,القاهرة,Cash On Delivery
2006397075,2026-09-24 12:05:41,Sep 24,raneen,raneen,Storage,تروللي بلاستيك مستطيل الهدى، 5 دور، 105×44×30 سم - اسود رمادي,HO1141592BK1,2.0,200.0,400.0,20.0,380.0,KCH200,القاهرة,Cash On Delivery
2006397072,2026-09-24 12:04:40,Sep 24,raneen,raneen,Kitchenware,هراسة ثوم ستانلس ستيل، 15 سم - فضي,HO1075154SLV,1.0,107.0,107.0,5.35,101.65,KCH200,الجيزة,Cash On Delivery
2006397072,2026-09-24 12:04:40,Sep 24,raneen,raneen,Kitchenware,مقوار فيونكة ستانلس ستيل بيد خشب روكى، 21 سم - فضى,HO1087312SLV,1.0,71.0,71.0,3.55,67.45,KCH200,الجيزة,Cash On Delivery
2006397072,2026-09-24 12:04:40,Sep 24,raneen,raneen,Kitchenware,طقم مصفاة ستانلس ستيل فالمر، 3×1، 26 سم - فضي,HO1118932SLV,1.0,200.0,200.0,10.0,190.0,KCH200,الجيزة,Cash On Delivery
2006397069,2026-09-24 12:03:24,Sep 24,raneen,raneen,Home &amp; Balcony Essentials,كرسي بلاستيك شكل راتان، 58×87×45 سم - بيج,HO1090915BEG,1.0,349.0,349.0,0.0,349.0,,الأسكندرية,Cash On Delivery
2006397063,2026-09-24 12:01:17,Sep 24,MP,attallah,Fans,مروحة بوكس فريش ، 12 بوصة ، 3 سرعات - ابيض,EL1049874GRY-attallah,1.0,956.0,956.0,0.0,956.0,,القاهرة,Credit/Debit Card
2006397060,2026-09-24 12:00:14,Sep 24,raneen,raneen,Dishwasher,غسالة اطباق وايت بوينت، 10 افراد، 5 برامج، WPD105DS - فضي,EL1065755SLV,1.0,15699.0,15699.0,0.0,15699.0,,الجيزة,Free
2006397057,2026-09-24 11:57:40,Sep 24,MP,attallah,Washers &amp; Dryer,غسالة ملابس توشيبا، تحميل علوى، 11 كيلو، AW-UK1100HUPEG - فضى,EL1091301SLV-attallah,1.0,15498.0,15498.0,0.0,15498.0,,البحيرة,El-Ahly Installments
2006397054,2026-09-24 11:57:25,Sep 24,raneen,raneen,Carpets,مشاية قطيفة ظهر دوتس، 70×200 سم، 900 جرام تقريبا - احمر داكن اخضر,TX1152324DR6,1.0,200.0,200.0,0.0,200.0,,البحر الأحمر,Cash On Delivery
2006397054,2026-09-24 11:57:25,Sep 24,raneen,raneen,Bedding,كوفرتة سرير جاكار سفري شبل، 150×200 سم، 1000 جرام - زيتوني,TX1082822MC7,1.0,139.0,139.0,0.0,139.0,,البحر الأحمر,Cash On Delivery
2006397054,2026-09-24 11:57:25,Sep 24,raneen,raneen,Bedding,كوفرتة سرير جاكار سفري، 150×200 سم,TX1082822MT7,1.0,139.0,139.0,0.0,139.0,,البحر الأحمر,Cash On Delivery
2006397054,2026-09-24 11:57:25,Sep 24,raneen,raneen,Bedding,كوفرتة نسيجية بيبرس، 200×210 سم، 1400 جرام - بني,TX1048491MC3,1.0,199.0,199.0,0.0,199.0,,البحر الأحمر,Cash On Delivery
2006397054,2026-09-24 11:57:25,Sep 24,raneen,raneen,Bedding,كوفرتة سرير جاكار سفري شبل، 150×200 سم، 1000 جرام - ازرق,TX1082822MC2,1.0,139.0,139.0,0.0,139.0,,البحر الأحمر,Cash On Delivery
2006397054,2026-09-24 11:57:25,Sep 24,raneen,raneen,Bedding,كوفرتة نسيجية بيبرس، 200×210 سم، 1400 جرام - احمر,TX1048491RD4,1.0,199.0,199.0,0.0,199.0,,البحر الأحمر,Cash On Delivery
2006397054,2026-09-24 11:57:25,Sep 24,raneen,raneen,Serveware,طقم صواني تقديم خشب السلسبيل، قطعتين - بيج ذهبي,HO1141748BS5,1.0,499.0,499.0,0.0,499.0,,البحر الأحمر,Cash On Delivery
2006397033,2026-09-24 11:48:10,Sep 24,MP,steelsore,Shoe Rack,جزمات الممرات، شكل مستطيل، 60×40×90 سم - رمادي ذهبي,AMst180MCL,1.0,1999.0,1999.0,199.9,1799.1,More10,القليوبية,Cash On Delivery
2006397027,2026-09-24 11:46:42,Sep 24,MP,ocean,Irons,مكواه بخار ايزي جليس تيفال، 2500 وات، FV5718 - ابيض تركواز,tefal-fv.5718,2.0,2567.0,5134.0,0.0,5134.0,,الجيزة,Cash On Delivery
2006397027,2026-09-24 11:46:42,Sep 24,raneen,raneen,Refrigerators &amp; Freezers,ثلاجة نوفروست فريش، 397 لتر، 2 باب، ميكانيكال، فريزر بالأعلي، FNT-BS470KT - فضي,EL1142831SLV,1.0,20799.0,20799.0,0.0,20799.0,,الجيزة,Cash On Delivery
2006397027,2026-09-24 11:46:42,Sep 24,MP,attallah,Cookers,بوتوجاز غاز برستيج يونيون جاز، 5 شعلة، 60×85 سم، سطح ستانلس سنيل، اشعال ذاتي، شواية - اسود فضي,capitaltecheg238-attallah,2.0,5899.0,11798.0,0.0,11798.0,,الجيزة,Cash On Delivery
2006397027,2026-09-24 11:46:42,Sep 24,MP,rofaeeltrade,Washers &amp; Dryer,غسالة ملابس فريش، تحميل علوى، 7 كيلو، 500019400 - فضي,5000127-rofaeeltrade,2.0,8985.0,17970.0,0.0,17970.0,,الجيزة,Cash On Delivery
2006397024,2026-09-24 11:45:13,Sep 24,MP,ocean,Ladders &amp; Clothes Dryer,الوطنية منشر غسيل لينو بيج، بلاستيك,RAN-ZYDUJD3,1.0,859.0,859.0,42.95,816.05,kch200,الأسكندرية,valU
2006397018,2026-09-24 11:44:07,Sep 24,raneen,raneen,Mobile Phones,موبايل سمارت انفنكس هوت 70 ، شريحتين اتصال ، 256 جيجابايت ، 8 جيجا رام ، شبكة الجيل الرابع - فضي+هدية مجانية GT Buds 4 XE35 (قد يختلف لون الهدية) - إصدار الشرق الاوسط,EL1152344SLV,1.0,13999.0,13999.0,0.0,13999.0,,بني سويف,Cash On Delivery
2006397015,2026-09-24 11:43:34,Sep 24,raneen,raneen,Cookers,بوتاجاز روك فريش، 5 شعلة، 60×90 سم، سطح ستانلس ستيل، امان كامل، اشعال ذاتي، مروحة، شوايه - فضي,EL1142745SLV,1.0,14099.0,14099.0,1000.0,13099.0,fr1000,قنا,Cash On Delivery
2006397009,2026-09-24 11:42:34,Sep 24,MP,dukanabdelaziz,Washers &amp; Dryer,غسالة ملابس فوق اتوماتيك فريش، 10كجم، مزودة بمضخة لصرف المياه - اسود,500016799-dukanabdelaziz,1.0,11940.0,11940.0,0.0,11940.0,,البحر الأحمر,Cash On Delivery
2006397006,2026-09-24 11:41:49,Sep 24,raneen,raneen,Burner,بوتجاز مسطح غاز ستانلس ستيل اوتو، 3 شعلة - فضي,EL1149119SLV,1.0,1309.0,1309.0,65.45,1243.55,LA400,المنيا,Premium Card
2006397006,2026-09-24 11:41:49,Sep 24,raneen,raneen,Burner,بوتجاز مسطح غاز ستانلس ستيل اوتو، 3 شعلة - فضي,EL1149120SLV,3.0,1089.0,3267.0,163.35,3103.65,LA400,المنيا,Premium Card
2006397003,2026-09-24 11:40:53,Sep 24,raneen,raneen,Cookware,طقم صواني فرن زجاج حرارى بورجام، قطعتين - شفاف,HO1102093CLR,1.0,349.0,349.0,17.45,331.55,KCH200,القاهرة,Cash On Delivery
2006397003,2026-09-24 11:40:53,Sep 24,MP,tibatrading,Cookware,مجموعة قوالب صينية كيك تفلون بطلاء غير لاصق من كيارا إنتربرايز، 3 قطع، بأشكال قلب ومربع ودائرة مع قاعدة قابلة للفصل وسهلة الغسل ومناسبة للفرن، لون أسود,RAN-GN6TAZ2,1.0,218.0,218.0,10.9,207.1,KCH200,القاهرة,Cash On Delivery
2006396994,2026-09-24 11:39:32,Sep 24,raneen,raneen,Water Heaters,سخان مياه كهربائي اريستون، 50 لتر، RUBIS50VEG - ابيض,EL1129298WIT,1.0,3649.0,3649.0,182.45,3466.55,LA400,القاهرة,Cash On Delivery
2006396991,2026-09-24 11:36:04,Sep 24,raneen,raneen,Bed Sheets,طقم ملاية اطفال لازورد، 3 قطع، 170×240 سم - ازرق فاتح,TX1048853BU2,1.0,139.0,139.0,6.95,132.05,TEX200,القاهرة,Paymob Wallet
2006396991,2026-09-24 11:36:04,Sep 24,raneen,raneen,Bed Sheets,طقم ملاية اطفال لازورد، 3 قطع، 170×240 سم - ابيض احمر,TX1048853MT2,2.0,139.0,278.0,13.9,264.1,TEX200,القاهرة,Paymob Wallet
2006396991,2026-09-24 11:36:04,Sep 24,raneen,raneen,Bed Sheets,طقم ملاية، 5 قطع، 220×240 سم - روز,TX1048610WF6,1.0,219.0,219.0,10.95,208.05,TEX200,القاهرة,Paymob Wallet
2006396985,2026-09-24 11:33:23,Sep 24,raneen,raneen,Packaging,طقم اكياس فلاير بلاستيك مطبوع، 50 قطعة، 35×40 سم، 40 ميكرون - رمادي,HO1154971GRY,1.0,129.0,129.0,0.0,129.0,,القاهرة,Cash On Delivery
2006396985,2026-09-24 11:33:23,Sep 24,raneen,raneen,Packaging,طقم اكياس فلاير بلاستيك مطبوع، 50 قطعة، 35×25 سم، 40 ميكرون - رمادي,HO1154970GRY,2.0,89.0,178.0,0.0,178.0,,القاهرة,Cash On Delivery
2006396985,2026-09-24 11:33:23,Sep 24,raneen,raneen,Packaging,طقم اكياس فلاير بلاستيك مطبوع، 50 قطعة، 55×50 سم، 40 ميكرون - رمادي,HO1154972GRY,1.0,229.0,229.0,0.0,229.0,,القاهرة,Cash On Delivery
2006396985,2026-09-24 11:33:23,Sep 24,raneen,raneen,Packaging,ملصق تأمين منتجات بلاستيك رنين، 100 قطعة - احمر,HO1113118RED,1.0,99.0,99.0,0.0,99.0,,القاهرة,Cash On Delivery
2006396982,2026-09-24 11:32:30,Sep 24,raneen,raneen,Kitchen Machine &amp; Kneading Machines,محضر طعام تورنيدو،1000 وات،3 سرعات، فضي - FP-1000SG,EL1020348SLV,65.0,4249.0,276185.0,0.0,276185.0,,الجيزة,Cash On Delivery
2006396979,2026-09-24 11:31:56,Sep 24,MP,ammerkatosh,Cookers,بوتاجاز فريش، 4 شعلة، مروحة، 60×60 سم، MILANO - فضى,RTRADE-EE-SLV-AMMERKATOSH,1.0,8489.0,8489.0,0.0,8489.0,,الأسكندرية,Cash On Delivery
2006396973,2026-09-24 11:30:21,Sep 24,raneen,raneen,Towels,بشكير قطن ساده، 70×140 سم، 580 جرام تقريبا - هافان,TX1138127HF3,1.0,169.0,169.0,0.0,169.0,,الأسكندرية,Cash On Delivery
2006396973,2026-09-24 11:30:21,Sep 24,raneen,raneen,Towels,فوطه قطن، 50×90 سم، 290 جرام تقريبا - هافان,TX1138123HF2,1.0,89.0,89.0,0.0,89.0,,الأسكندرية,Cash On Delivery
2006396973,2026-09-24 11:30:21,Sep 24,raneen,raneen,Towels,فوطه قطن ساده، 50×90 سم، 290 جرام تقريبا - رمادي,TX1130512GY3,1.0,89.0,89.0,0.0,89.0,,الأسكندرية,Cash On Delivery
2006396973,2026-09-24 11:30:21,Sep 24,raneen,raneen,Towels,فوطه قطن ساده، 50×90 سم، 290 جرام تقريبا - بنفسجي,TX1138125PR5,1.0,89.0,89.0,0.0,89.0,,الأسكندرية,Cash On Delivery
2006396973,2026-09-24 11:30:21,Sep 24,raneen,raneen,Towels,فوطه قطن ساده، 50×90 سم، 290 جرام تقريبا - بني فاتح,TX1130517BR5,1.0,89.0,89.0,0.0,89.0,,الأسكندرية,Cash On Delivery
2006396973,2026-09-24 11:30:21,Sep 24,raneen,raneen,Bed Sheets,طقم ملاية سرير مايكروفايبر شنغاهاي، 4 قطع، 210×235 سم، 1200 جرام - متعدد الالوان,TX1136225MN0,1.0,279.0,279.0,0.0,279.0,,الأسكندرية,Cash On Delivery
2006396973,2026-09-24 11:30:21,Sep 24,raneen,raneen,Bed Sheets,طقم ملاية مايكروفايبر، 4 قطع، 225×240 سم، 1050 جرام - متعدد الالوان,TX1125298LG2,1.0,259.0,259.0,0.0,259.0,,الأسكندرية,Cash On Delivery
2006396973,2026-09-24 11:30:21,Sep 24,raneen,raneen,Bed Sheets,طقم ملاية سرير مايكروفايبر، 4 قطع، 220×240 سم، 800 جرام - متعدد الالوان,TX1154433MS4,1.0,229.0,229.0,0.0,229.0,,الأسكندرية,Cash On Delivery
2006396973,2026-09-24 11:30:21,Sep 24,raneen,raneen,Bed Sheets,طقم ملاية سرير مايكروفايبر، 4 قطع، 220×240 سم، 800 جرام - متعدد الالوان,TX1154433MT7,1.0,229.0,229.0,0.0,229.0,,الأسكندرية,Cash On Delivery
2006396973,2026-09-24 11:30:21,Sep 24,raneen,raneen,Bed Sheets,طقم ملاية سرير مايكروفايبر، 4 قطع، 220×240 سم، 800 جرام - متعدد الالوان,TX1154433WI1,1.0,229.0,229.0,0.0,229.0,,الأسكندرية,Cash On Delivery
2006396973,2026-09-24 11:30:21,Sep 24,raneen,raneen,Bed Sheets,طقم ملاية سرير مايكروفايبر، 4 قطع، 220×240 سم، 800 جرام - بيج روز,TX1154433WI5,1.0,229.0,229.0,0.0,229.0,,الأسكندرية,Cash On Delivery
